codigo_produto,descricao_produto,qtd_ocorrencias
011605,MÓVEL PARA FRIGOBAR ADEGA CERVEJEIRA 80CM ESTILO INDUSTRIAL,1
008498,MT SUPORTE 400 MM SOLDADO PERFIL U,1
005488,MT SUPORTE 500 MM SOLDADO PERFIL U,4
008154,MT SUPORTE EVAPORADORA PISO TETO,5
003734,MULTIKIT,12
009464,MULTIKIT - R410A -  E242SNB2,1
009101,MULTIKIT - R410A - E102SNB2,1
008094,MULTIKIT - R410A - E162SNB2,4
008095,MULTIKIT - R410A - E302SNB2,4
012107,Multikit - R410A - line branch,1
011183,MULTIKIT - R410A - MODELO GENERICO PARA ORÇAMENTO - LINE BRANCH,1
000817,MULTIKIT E102SNB2 SEM VOLTAGEM,1
000818,MULTIKIT E162SNB2 D44011A,1
000819,MULTIKIT E242SNB2 SEM VOLTAGEM D44012A,2
003849,MULTIMETRO DIGITAL,7
009018,MURAL DE AVISO 80X60 CM,5
001534,MURO INGLÊS,7
010259,Muro Ingles Jardim Vertical Artificial 2x1 Metros Ficus,1
001763,NI715 AX PT - TRANSPASSE ENG 8MM,18
009088,NIPEL COM ROSCA 1/2 CB,1
008955,NIPLE 15MM 1/2,1
004057,NIPLE ROSCAVEL,3
009040,NIVEL A LASER 3 LINHAS 360º - LASER NA COR VERDE,6
001337,NIVEL A LASER DEWALT DW088K,4
003658,NIVEL COM BASE MAGNETICA,3
003497,NIVELADOR DE PISO,2
007520,NIVELADOR PARA ESCADA,1
011618,NIVELAMENTO DE FORRO MINERAL,1
008180,NOBREAK 1200VA BIVOLT,3
001707,NOBREAK 3200VA BIVOLT,5
007475,NOBREAK BATERIA REP RELOGIO PONTO CONTROL ID CLASS,5
008780,NOTEBOOK DELL INSPIRON 15 3530 I7 13º GERAÇÃO 16GB RAM 512 SSD NVIDIA MX550,2
009363,NOTEBOOK LENOVO LOQ 15&quot; INTEL,1
011863,NOTEBOOK LENOVO LOQ-E INTEL CORE I7-12650HX 16GB 512GB SSD LINUX RTX 4050,1
011913,NOTEBOOK LENOVO V14 AMD RYZEN 5 7520U 8GB 256GB SSD LINUX,1
012338,NOTEBOOK THINKPAD E14 AMD RYZEN 5 220 16GB 512GB SSD WINDOWS 11 HOME 14&quot; WUXGA,1
008778,NOTEBOOK THINKPAD E14 INTEL LENOVO I5 12º GERAÇÃO 16GB RAM 512 SSD WINDOWS 11 PRO,1
006585,NOTEBOOK THINKPAD L14 AMD LENOVO,2
006623,NOTEBOOK THINKPAD T14 INTEL LENOVO 11º GERAÇÃO,1
012308,NSTALAÇÃO DE 01 SPLIT  HIWALL NA SALA DO LADO AO  CLIENTE REI DO PITACO,1
011576,Número De Apartamento Altura 5cm Em Acrílico Preto,6
011828,números de sala,2
011563,NUMEROS DE SALAS,1
003788,NV DUTO FLEXIVEL S/ISOLAÇÃO 04&quot; 100MM,4
006660,NV DUTO FLEXIVEL S/ISOLAÇÃO 06&quot; 150MM,1
008643,NVR 16 CANAIS HIKVISION POE DS-7616NI-Q2/16P 16 PORTAS POE,4
009249,OCULOS DE PROT.SUPER SAFETY / DELTA SS1-I,1
000177,ÓCULOS DE PROTEÇÃO COM LENTE POLICARBONATO,6
003899,OCULOS INCOLOR,3
001168,OCULOS PROTEÇÃO 3M UV CINZA VISIOM 3000,1
003948,OLEO ANTICORROSIVO 300ML WD-40,3
010955,OLEO BOMBA DE VACUO RF45 CHAMP (1LITRO),2
005953,OLEO DE SOJA 900ML SOYA,3
005666,OLEO DE SOJA 900ML VITALIV,27
001587,ÓLEO DIESEL,18
005602,OLEO ODORIZADOR ALGODAO 120ML COALA,2
005611,OLEO ODORIZADOR ALGODAO 120ML COALA,36
005838,OLEO ODORIZADOR CITRONELA 120ML COALA,12
007500,OLEO RF46 P/ BOMBA DE VACUO CHAMP,3
009457,OLEO SINGER LUBRIFICANTE,1
007345,OLÉO SINTÉTICO 5W30,1
012074,ÓLEO SINTÉTICO MOBIL GLYGOYLE-30 KONE.,1
001769,OLHAL -  TIPO PARAFUSO 8MM 140KG,1
000394,OMBRELONE BAHAMAS AZUL,4
010990,OMBRELONE GUARDA SOL MADEIRA 3M CAMPING PISCINA + BASE MOVEL COR AZUL LISO,1
012384,"Ombrelone Madeira 2,40 Metros C/ Base - Consulte O Frete",2
012118,"OMBRELONE PREMIUM CENTRAL REDONDO MADEIRA - 3,00 METROS",1
010642,ONU 1075 GLP 2.1 (GAS ENVASADO 45KG ),1
001559,"OP PEROXIDE MSDC 4,5 L",19
005693,Organizador Cozinha Tipo VIme Escuro - CK5115,4
009110,ORGANIZADOR DE CHAVES,2
000970,ORGANIZADOR DE ESCRITORIO VERTICAL,1
000254,ORGANIZADOR DE FIO,11
007478,ORGANIZADOR DE FIOS CABOS ASPIRAL 3/4 PRETO,18
010096,Organizador De Pia Cozinha Porta Detergente E Esponja Preto,3
007275,ORGANIZADOR DE PIA PORTA DETERGENTE E ESPONJA,17
007288,ORGANIZADOR MODULAR (PP) 15X10X6CM DELTA ÚTIL,1
007051,"Organizador Modular (pp) Dim.:15x10x11,5cm Delta Util",1
007208,"ORGANIZADOR MODULAR DIM: 10X7X11,5CM DELTA UTIL",10
005932,ORGANIZADOR OFFICE 3D TRANSP WALEU,1
001109,ORGANIZADOR P/ SACHÊS DE AÇUCAR E ADOÇANTE,1
009115,ORGANIZADOR TRIPLO,1
012311,ORNECIMENTO E INSTALAÇÃO  DE 02 DIFUSORES SOB MEDIDA  PARA OS PHONEBOOTS,1
008496,OSMOCOLOR MONTANA STAIN TRANSPARENTE MADEIRA 18 LITROS,1
009611,OXIDO DE CERIO EM PO PARA POLIR VIDRO 100G,1
005870,Pa Coletora Pop Bralimpia Azul Mvpp555,2
009438,PA COLETORA SELETIVA + MINI VASSOURA BRALIMPIA,2
005590,PA DE LIXO PLASTICO,1
005592,PA DE LIXO PLASTICO,8
003633,PA DE PEDREIRO,1
005920,PA P/ LIX BASE PLAST 60CM PR C/C 103 DSR,3
006199,PA P/LIXO PLAST C/C LONGO C095 CAICARA,2
012446,PA P/LIXO PLAST QUAD PR C/CABO PLASTIF 60CM DSR,1
012433,PA P/LIXO PLAST QUAD PR S/CABO DSR,1
006842,PACK LENÇO UMEDECIDO,4
004741,PACOTE COM 50 UNID. DE BOLAS / BOLINHAS DE PING PONG,2
001490,PACOTE DE ESTOPA,3
007363,PAD P/ RECORTE DE PINTURA E ACABAMENTO CANTO 360°,1
007130,PAFLON DE LED SOBREPOR 22X22 QUADRADO 18W 3000K,7
009832,"PAINEL 20MMX1200X2000MM (PLACA 2,4M²)",1
010325,"PAINEL ARCOTEC 20MMX1200X2000MM (PLACA 2,4M²)",1
000029,PAINEL CIMENTICIO SEM REB 10X1200X2400MM,2
010587,PAINEL DE TRANSFERÊNCIA AUTOMÁTICA 70A TRIFÁSICO MODELO SS-QTA70A TRIFÁSICO 127/220V,2
011889,PAINEL PAFLON DE LED EMBUTIR 17X17 CM QUADRADO 12W 4000K,1
004527,PAINEL PAFLON DE LED EMBUTIR 17X17 CM QUADRADO 12W 6500K,2
000316,PAINEL PAFLON DE LED EMBUTIR 22X22 QUADRADO 18W 3000K,10
008385,PAINEL PAFLON DE LED EMBUTIR 22X22 QUADRADO 18W 4000K,28
000317,PAINEL PAFLON DE LED EMBUTIR 22X22 QUADRADO 18W 6500K,53
003324,PAINEL PLAFON LED SOBREPOR 22X22 18W 4000K,5
011361,Painel Ripado Acústico - Branco,1
012075,Painel Ripado Acústico | Tauari - Feltro Cinza,1
009993,PAINEL RIPADO AUTOCOLANTE EVA 10CM 10 METROS + BRINDE,1
009868,"PAINEL RIPADO DE MADEIRA ECOLOGICA 290X16X2,5 CM WPC PAREDE",4
001592,"PAINEL RU 12,5X1200X1800",2
000027,"PAINEL STANDARD 12,5 X 1200 X 1800 MM",63
006122,"PAINEL STANDARD 6,5 X 1200 X 2400 MM",3
003712,PAINEL WALL 2500X1200 23MM,1
008912,PAINEL/LUMINARIA EMBUTIR 12X12CM 6W JET BLACK BIVOLT 3000K,1
006883,PAISAGISMO,3
010139,PALETE PLÁSTICO ALTO PISO REFORÇADO ENCAIXE VAZADO,2
005656,PALHETA BIO MADEIRA C/200 THEOTO,16
006434,PALHETA DESC DRINK 11CM BIO C/500 GOLDEN,1
012163,PALHETA SANDUICHE/CAFE BIO MADEIRA C/200 THEOTO,23
007484,"PALLET ESTRADO PLASTICO PRETO 25X50X2,5CM PISO PLASTICO",5
007512,PALMREST + TECLADO DELL INSPIRON 14&quot; 5480/5488 - ODNF8W,5
009600,PALMREST + TECLADO DELL VOSTRO 3400 3401 3405,1
008619,PALMREST + TECLADO DELL VOSTRO 3480/3481/3482 - OT12VG,2
007535,PALMREST COMPLETO DELL INSPIRION 3480 3481 3482,2
007137,"PANELA PIPOCA ELETRICA COM 1,5L 220V",5
009925,PANETONE FRUTAS CX 400G,1
007352,PANETTONE 400G,3
001111,PANO ALVEJADO BRANCO,10
001440,PANO ALVEJADO BRANCO,9
001112,PANO ALVEJADO XADREZ,2
001441,PANO ALVEJADO XADREZ,13
003120,PANO DE CHAO,1
004326,PANO DE CHAO,6
010778,PANO DE CHAO - BRANCO,4
011176,PANO DE CHÃO MICROFIBRA GIGANTE - 10 UN - 80X60CM MULTIUSO - MULTICORES,1
001196,PANO MICROFIBRA 30X30 AMARELO,1
001525,PANO MICROFIBRA 30X30 AMARELO,24
005942,PANO MICROFIBRA 30X30 AZ,3
012166,PANO MICROFIBRA 30X30 AZUL,21
012454,PANO MICROFIBRA 30X30 AZUL,1
005648,PANO MICROFIBRA 30X30 C/4 CORES DIV,13
005943,PANO MICROFIBRA 30X30 VD,4
012015,PANO MICROFIBRA 30X30 VERDE,21
012455,PANO MICROFIBRA 30X30 VERDE,2
001198,PANO MICROFIBRA 30X30 VERMELHO,1
001527,PANO MICROFIBRA 30X30 VERMELHO,24
007431,PANO MICROFIBRA 48X58CM,4
005631,PANO MULTIUSO AZ 27CMX300M 35G BETTANIN,1
005655,PANO MULTIUSO AZ 27CMX300M 35G BETTANIN,8
012365,PANO MULTIUSO AZUL 27CMX300M 35G 2735AZ BETTANIN,3
012452,PANO MULTIUSO AZUL 27CMX300M 35G 2735AZ BETTANIN,1
012204,PANO MULTIUSO AZUL 27CMX300M 35G 2780AZ PLP BETTANIN,2
001113,PANO MULTIUSO ROLO 300MT,2
001442,PANO MULTIUSO ROLO 300MT,9
003837,PAPEL DE PAREDE ADESIVO,35
009377,PAPEL DE PAREDE MADEIRA RIPADA FINA AMÊNDOA 3 METROS,2
001535,PAPEL DE PAREDE TRIANGULO PRETO CINZA ADESIVO,1
006888,PAPEL DE PAREDE TROPICAL FOLHA JARDIM ABSTRATO FOLHAGEM A673,2
009304,PAPEL INTERFOLHA THORIUM,1
012225,PAPEL SULF 210X297 A4 75G REPORT,10
005598,PAPEL SULF 210X297 A4 REPORT,2
005607,PAPEL SULF 210X297 A4 REPORT,14
011491,PAPEL SULFITE A4,1
001235,PAPEL SULFITE A4 COPIMAX,1
001564,PAPEL SULFITE A4 COPIMAX,3
000397,PAPEL TOALHA INTERFOLHADO FOLHA SIMPLES,3
007138,PAR AMORTECEDOR TAMPA TRASEIRA KOMBI,2
008164,PAR CONECTOR MIKE CIRCULAR GX16 2 VIAS P CABO MACHO/FEMEA,1
007343,PAR DE DISCOS DE FREIO,1
004834,PAR DE PÉS PARA MESA INGÁ,3
007289,PAR FECHADURA BATENTE TAMPA TRASEIRA STRADA,2
010258,PAR LAMPADAS FAROL BAIXO E ALTO H4 PHILIPS HALOGENA 12V,1
007541,PAR MANIVELAS VIDRO KOMBI PRETO,4
004630,PAR PES DE MESA MODELO T,2
003762,PARAF+BUCHA GESSO PCT/50 PEPFIX,2
010232,Parafusadeira / Furadeira 20v Bivolt PFV 238 Vonder,1
009474,PARAFUSADEIRA 3/8&quot; 12W BIVOLT [C/ 2 BATERIA] (DEWALT),3
008754,PARAFUSADEIRA E FURADEIRA GSR7-14 E 3/8 POL 400W COM CABO DE 4M - BOSCH-06014470D0-000,5
011439,Parafusadeira/Furadeira de Impacto a Bateria 12V Li-Ion e Carregador Bivolt MAKITA-HP333DWYX3,4
003903,PARAFUSO,6
008600,PARAFUSO 1/4,4
003830,"PARAFUSO 4,2X16 CABECA PANELA",1
001059,"PARAFUSO 4,5X16MM CHIP FIXAÇÃO CHATA PHILIPS BICROMATIZADO",18
001060,"PARAFUSO 4,5X22MM CHIP FIXAÇÃO CHATA PHILIPS BICROMATIZADO",13
001061,"PARAFUSO 4,5X25MM CHIP FIXAÇÃO CHATA PHILIPS BICROMATIZADO",3
007474,"PARAFUSO AB CABEÇA FLANGEADA PHILLIPS 6,0 X 80MM",4
001324,"PARAFUSO AB FLANGEADO PH 4,2X13",8
003525,"PARAFUSO AB FLANGEADO PH 4,2X19",2
003524,"PARAFUSO AB FLANGEADO PH 4,2X25",1
008497,"PARAFUSO AB SEXT ARR VED 5,5X38 ZB",1
007141,PARAFUSO ASSENTO COMPLETO DECA,3
008797,"PARAFUSO ATARRACHANTE 4,8X38MM CAB. PANELA COMBINADA (I) (PA  RA BUCHA S6)",2
011973,"PARAFUSO ATARRACHANTE 4,8X50MM CAB. CHATA PHILIPS PONTA SIMP  LES ZI (I) (P/ BUCHA S8)",3
008900,"PARAFUSO ATARRACHANTE DRYWALL 3,5X25MM CAB. TROMBETA PHILIPS PONTA AG  ULHA (ZINCADO)",4
006885,"PARAFUSO ATARRAXANTE CHATA PHILIPS 4,8X38MM",6
001062,"PARAFUSO ATARRAXANTE CHATA PHILIPS 4,8X50MM",4
012139,"Parafuso Auto Brocante Chata 4,2 X 38 - Zincado",1
001664,"PARAFUSO AUTO BROCANTE FLANGEADO PHILLIPS 4,2 X 13",30
001063,"PARAFUSO AUTOBROCANTE CABEÇA CHATA PHILLIPS 4,2X13MM",11
001064,"PARAFUSO AUTOBROCANTE SEXTAVADO 4,2X19MM",1
008901,"PARAFUSO BROCANTE 4,2X13MM CAB. FLANGEADA PHILIPS ZI (I)",1
003828,PARAFUSO BROCANTE FLANGEADO,1
003690,PARAFUSO CABEÇA DE LENTILHA AUTO TRAVANTE 1/4&quot;X1/2&quot;,6
003713,"PARAFUSO CABEÇA PH 5,5X75 ZB",1
010016,"PARAFUSO CAPETINHA 4,2x13mm PA - MIL - OUROFIX",1
008840,PARAFUSO CHIP 50X60 C/50 BEMFIXA 2374,2
008958,PARAFUSO CHIP 60X90 C/4 PEPFIX,1
004040,"PARAFUSO CHIPBOARD 4,0X40",3
008499,"PARAFUSO CHIPBOARD CABEÇA CHATA PHILIPS 4,5X35MM",6
008987,"PARAFUSO CHIPBOARD CABEÇA CHATA PHILIPS 4,5X40 BICROMATIZADO",2
008340,"PARAFUSO CHIPBOARD CABEÇA CHATA PHILIPS 5,0 X 40MM",2
006899,"PARAFUSO CHIPBOARD CABEÇA FLANGEADA PHILIPS 5,0 X 45MM",13
006900,"PARAFUSO CHIPBOARD CABEÇA FLANGEADA PHILIPS 6,0 X 45MM",14
008492,"PARAFUSO CHIPBOARD CHATA PHILLIPS 4,5X35",1
006387,PARAFUSO COM BUCHA 6MM FLANGELADO PHILLIPS,3
001500,PARAFUSO COM BUCHA PARA VASO SANITÁRIO N° 10,6
007210,"PARAFUSO COM CABEÇA CHATA 4,2X32MM",5
005991,"PARAFUSO FLA-AGU 4,2X13",2
007450,PARAFUSO FRANCES 5/16&quot;X1&quot; (COM PORCA),2
009039,"PARAFUSO GESSO 3,5X42PT C/100",2
004088,PARAFUSO GN25,9
005993,PARAFUSO GN25  ANCORA CAIXA COM 1000 PECAS,29
000039,PARAFUSO GN25 PATTA CAIXA C/ 1000 PECAS,6
009472,PARAFUSO GN35,3
001593,PARAFUSO GN45,3
011877,"PARAFUSO MADEIRA C/ FLANGEADO PHILIPS CHIPBOARD 5,0X50MM BIC  ROMATIZADO (P/ BUCHA S8)",1
009458,PARAFUSO MAQUINA M6X16 PANELA PHILLIPS BICROMATIZADO,1
012045,"PARAFUSO MDF C CHATA PHS BICRO 4,0X25MM",1
008168,PARAFUSO PARA CAMA 5/16&quot; X 100MM COM PORCA,1
011999,PARAFUSO PARA DIFUSOR M6X120MM C/PANELA FENDA,1
003317,PARAFUSO PARA FIXAÇÃO BACIA E BIDES CROMADO,4
004364,PARAFUSO PARA TELHA,2
003841,PARAFUSO PHILLIPS CHIPBOARD CABECA CHATA,1
006286,"PARAFUSO PLACA CIMENTICIA 4,2X32 C/ ASA",2
012184,"PARAFUSO PLACA CIMENTICIA T3 PB 4,8X50 ALAS SK",1
008451,"PARAFUSO PONTA BROCA CS ZINCADO 4,8MM X 3/4&quot;",1
005770,PARAFUSO REPARO FIXACAO VASO BACIA CAIXA ACOPLADA UNIVERSAL,2
010980,PARAFUSO ROSCA SOBERBA CAB. SEXTAVADA 3/16&quot;X50MM (P/ BUCHA S  8),2
009233,PARAFUSO SEXT. BROCANTE 12 X 1 .1/2,2
009256,PARAFUSO SEXT. BROCANTE 14 X 1,1
001066,"PARAFUSO TROMBETA PONTA AGULHA 3,9X55MM FOSFATIZADO PH CHATA",3
001067,"PARAFUSO TROMBETA PONTA BROCANTE 3,5X35MM  FOSFATIZADO PH CHATA",2
006444,PARAFUSO VASO E BIDE B10 80MM LATAO BOGN,5
000286,PASSA FIO 20M,3
008719,PASSAGEM DE CABOS NA BITOLA 75 MM,1
005924,PASTA EM L TAM A4 TRANSP ACP,3
001297,PASTA L,2
004619,PASTA LUBRIFICANTE BISNAGA,5
012226,PASTA MALOTE 227X352MM TRANSP 1005 DAC,1
004095,PASTA P/SOLDA 110GRS,8
012202,PASTA SANF A-4 12 DIVIS CRISTAL 6090PP DAC,2
006661,PASTA SANF A4 JAN/DEZ CRISTAL ACP,1
001298,PASTA SANFONADA,3
004483,PASTILHA DE CLORO,2
004912,PATCH CORD,2
010051,PATCH PANEL 24 PORTTAS CAT6 RJ45 REDE LAN UTP CERTIFICA GIGA,1
010055,PATCH PANEL 48 PORTAS CAT 6E SECLAN WT 2178C 110 48P,2
011385,Patch Panel Cat6 T568a/b 24p 24 Portas Furukawa Soho Plus 35050402Patch Panel Cat6 T568a/b 24p 24 Portas Furukawa Soho P,1
008357,PATCH PANEL POE 10 PORTAS GIGA,1
009914,PC FECHAD. DAMA EXTERNA 1080901/40 PRETO AROUCA,1
007525,PC PLACA MAE A520M RYZEN 7 5700G 16GB SSD 1TB NVME GABINETE VENTILADO,1
007511,PC PLACA MAE A520M RYZEN 7 5700G 32GB SSD 1TB NVME GABINETE VENTILADO,1
011775,PCB1 PLACA PRINCIPAL,2
011776,PCBA PLACA PRINCIPAL,1
008760,PÉ BASE DE MESA REDONDA METAL ESTILO INDUSTRIAL PRETO FOSCO,1
004978,PÉ DE ARMARIO,1
007201,PÉ DE CABRA ALAVANCA 3/4 POLEGADAS X 60CM EM AÇO,1
006551,PÉ DE FERRO PARA MESA 75CM PRETO INDUSTRIAL REFORÇADA,1
001528,PÉ NIVELADOR 1/4X1 35MM,3
001371,PÉ NIVELADOR REGULÁVEL PRETO 8CM 3/8 CHAPA E BUCHA,1
011178,PÉ NIVELADOR REGULAVEL PRETO 8CM 3/8 CHAPA E BUCHA KIT 4UN,2
011449,Pé Para Móvel Máxima Pé De Canto Preto 15cm Preto Kit Por 4 Unidades,1
003356,PEDESTAIS SINALIZAÇAO E DEMARCAÇAO DE ESPAÇO + CORRENTES,2
005495,PEDESTAL PISO ELEVADO ARDOSIA ALTURA ATÉ 15CM,1
010125,PEDRA BRANCA DE JARDIM SEIXO DOLOMITA Nº2 10KG,8
011990,PEDRA BRANCA JARDIM VASO E CANTEIRO SEIXO DOLOMITA Nº3 10KG COR BRANCO GRANULOMETRIA MÁXIMA 6 CM GRA,1
001675,PEDRA ENSACADO 20K,3
004652,"PEDRA MIRACEMA CINZA 11,5X23CM",1
006432,PEDRA SANITARIA 25G EUCALIPTO SANYMIX,9
006614,PEDRA SANITARIA 25G FLORAL SANYMIX,5
006429,PEDRA SANITARIA 25G LAVANDA SANYMIX,4
005966,PEDRA SANITARIA 25G LIPEX,9
002809,PEDRISCO,1
004015,PEDRISCO,3
008503,PEDRISCO LIMPO BRITA Nº 0 - 20KG,3
002962,PELICULA,2
004168,PELICULA,7
012115,pelicula  segurança,1
003495,PELICULA ADESIVO LISTRADO LEITOSO PERSIANA,1
011953,Película de Segurança,1
012210,PELÍCULA G5,1
012388,PELÍCULA G5,1
012386,PELÍCULA JATEADA PISO TETO,5
011686,Película Leitosa,8
011722,Película Persiana,5
011723,Película Persiana,3
011689,Película Titanium,4
011819,Película Titanium,8
001700,PEN DRIVE,1
012362,Pen Drive 2tb Hp Metal Usb Cor Prateado Tweety,1
001687,PEN DRIVE 8GB,1
010660,PENDENTE ARAMADO BALLOON PRETO SALA QUARTO COZINHA BANHEIRO,2
004276,PENDENTE ARAMADO MODERNO RETRO SALA COZINHA BALLON PRETO,2
011257,PENDENTE MEIA LUA 30CM,1
000879,"PENDENTE PRETO C/SUPORTE E27 1,5M",3
000880,PENDENTE SIMPLES PRETO E27 2M,2
012011,PENDENTE SLIM LINEAR RETANGULAR LED INTEGRADO 30W BRANCO 4000K,1
001185,"PENDENTE TIPO COBRE SOQUETE PRETO , CABO PRETO",1
003333,PENDURAL PARA REBITAGEM,22
009842,PERFECT BASE ALUMINIO 40CM SAFEPRO 4X1,19
011631,PERFECT BASE PLASTICA 40CM SAFEPRO 4X1,3
009845,"PERFECT CABO CINZA LISO ALUMINIO 1,40M 1X1",6
010353,PERFECT ORGANIZADOR P/ACESSORIOS,6
009847,PERFECT REFIL AMARELO 43CM MICROFIBRA SAFEPRO 12X1,23
009843,PERFECT REFIL AZUL 43CM MICROFIBRA SAFEPRO 12X1,20
009846,PERFECT RODO 35CM BORRACHA SAFEPRO 4X1,2
009844,PERFECT RODO 43CM BORRACHA SAFEPRO 4X1,19
011610,PERFECT VELCRO 40CM SAFE PRO 2X1,1
009840,"PERFECTA CABO SPRAY ALUMINIO 1,42M SAFEPRO 4X1",20
009750,PERFIL &quot;F&quot; 20MM ALUMINIO BR/ 3MT,3
009748,PERFIL &quot;H&quot; CADEIRA 20MM ALUMINIO BR/ 3MT,3
009830,PERFIL &quot;U&quot; 20MM ALUMINIO BR/ 3MT,2
011669,Perfil Aluminio Slim 17x7mm Sobrepor 2 Metros P/ Fita Led*,2
007159,PERFIL BORRACHA U GALÃO ACABAMENTO U121,3
004588,PERFIL CADEIRINHA,12
004915,PERFIL CANTONEIRA EM POLICARBONATO,1
003858,PERFIL CANTONEIRA ROLL-FOR 3000 MM COR BRANCO,2
007408,PERFIL CLICK AL65 TAMPA P/ TRILHO INFERIOR,4
008766,PERFIL DE LED SLIM 17MM SOBREPOR ALUMINIO 2M COMPLETO,6
011328,PERFIL DRYWALL CANTONEIRA 2530,1
006214,PERFIL F530 3 METROS,15
008473,"PERFIL H A572 W150X22,5 12MT",1
008475,"PERFIL I A572 W150X18,0 12MT",1
008474,"PERFIL I A572 W200X19,3 12MT",1
008196,PERFIL PARA FORRO MODULAR AÇO T24 CLICADO 24 X 3125 MM GMIXX,26
008398,"PERFIL REDUTOR 3,7X1,80CM TECNO EUCAFLOOR - VALENCIA",3
008500,PERFIL REDUTOR METALICO DE 3X7X90 CM,1
004576,PERFIL REDUTOR METALICO PARA PISO LAMINADO,3
009301,"PERFIL REDUTOR TECNO Nº 10 CAPUCCINO / NOGUEIRA NATURAL 10X37MM 1,80M",1
011702,PERFIL SOBREPOR 20MM ALUMINIO PARA FITA LED 2 METROS,2
004236,PERFIL T EM ALUMINO,3
008504,"PERFIL T EUCAFLOOR TECHO COR 7 CARVALHO CANELA 10MM X 37 MM X 1,80M",8
008655,"PERFIL T EUCAFLOOR TECHO DECAPE 10MM X 37MM X 1,80M",6
005562,"PERFIL U 10 MM FIXO 2,5 CM 6 METROS -PTO",25
009044,"PERFIL U 100X40X2,00 6 METROS",1
007181,"PERFIL U 48X14,4MM",13
006025,PERFIL U 6 MM CAVALINHO 6 METROS,6
000113,PERFIL U 8 MM CAVALINHO 6 METROS,121
000112,"PERFIL U 8 MM FIXO 2,5 CM 6 METROS -PTO",3
007234,PERFIL U DE ALUMÍNIO,4
009283,PERFILADO LISO 38X38MM COM 6 METROS CHAPA 18,3
004391,PERFILADO PERF.38X38X3000 CHAPA 24,4
003686,PERFILADO PERFURADO #20 38X38X6000MM,8
008675,PERFILADO PERFURADO CHAPA 20 38X19 3 METROS,1
003643,PERFILADO TRILHO PERFURADO 35X35X3000,1
011969,perfurações de 4.1/4 polegadas com profundidade de  até 30 cm.,1
001284,PERSIANA - ROLO SALA 5% BRANCO,42
007499,PERSIANA BRANCA BLACKOUT,26
004627,PERSIANA ROLO,16
001134,PERSIANA ROLO 5 % BRANCO,22
006587,PES NIVELADOR PARA MESA DE BILHAR SINUCA KIT C/ 6 PEÇAS,1
000375,PILHA AA,7
000776,PILHA AA,8
009295,PILHA AA,1
000376,PILHA AAA,11
000777,PILHA AAA,8
006705,PILHA ALCALINA AA C/4 ELGIN,1
006723,PILHA ALCALINA AA C/4 ELGIN,18
012016,PILHA ALCALINA AAA C/4 ELGIN,6
012450,PILHA ALCALINA AAA C/4 ELGIN,1
010457,Pilha Alcalina Aaa Palito Elgin Blister Com 4 Unidades,1
009262,PILHA MINI ALCALINA MN21 12V,1
004931,PINCEL 2&quot;,2
009026,PINCEL 500 - 63MM 2 1/2,1
008734,PINCEL 500 - 75MM 3 TIGRE,3
008947,PINCEL 519 - 63MM 2.1/2,1
008804,PINCEL 519 - 75MM,2
008972,PINCEL 573 - 50MM 2,1
009027,PINCEL 573 - 63MM 2. 1/2,1
000781,PINCEL ATOMICO AZUL,2
001511,PINCEL MARCADOR QUADRO BRANCO,6
001078,PINCEL P/PINTURA 1&quot; POLEGADA,20
001080,PINCEL P/PINTURA 2&quot; POLEGADA,21
005636,PINCEL TRINCHA 695 1POLEGADA TIGRE,1
005660,PINCEL TRINCHA 695 1POLEGADA TIGRE,2
007172,PINCEL TRINCHA PROFISSIONAL ANGULAR,2
001483,PINGADEIRA + GRADE FR600,3
000171,PINO C/ARRUELA CON.ACAO INDIR.1/4x28 100pc ANCORA,4
007487,PINO COM FURO 3X27 PX27 ANCORA COM 100 PEÇAS P GESSO,1
007490,PINO COM ROSCA 1/4 X 30 X 20 AÇÃO DIRETA - 100 PEÇAS ANCORA,1
007239,PINO GONZO 1 1/4 - 3 ABAS POLIDO,1
009217,PINO GUIA RETO 9MM ROLETE PORTA CORRER TRILHO U 1/2 2 PÇS,1
007488,PINO LISO AÇÃO INDIRETA 1/4X28 C/ ARRCONICA 23MM ANCORA C/100,3
010994,PINO LISO CLIP CADEIRINHA 13MM AÇÃO INDIRETA 1/4X28MM,2
012178,PINO MACHO 2P+T FAME CZA 20A 1730,1
011617,PINTURA RODA PÉ,1
011928,"Pipoqueira Classic Retrô PPI04V, Misturador Automático, Com Bandeja Para Servir Pipoca Philco",1
000361,PIPOQUEIRA ELÉTRICA VINTAGE,8
004308,PISCA FIXO LEDS,1
005695,Pisca Pisca Luzes Natal 9 Metros Com 100 Leds Fixo 4 Funcoes Variedade SUPER BRANCO / 127V,1
011699,"PISO CERÂMICO CIMENTÍCIO ACETINADO BORDA RETA INTERNO 60,5x60,5 CM NEVADA EMBRAMACO",2
001472,PISO CERÂMICO ESMALTADO BORDA RETA CONCRETO PLUS 60X60 CEREAL,1
008065,PISO CIMENTO GRIGIO URBAN RETIFICADO ACETINADO CINZA 55X55 CM,3
003427,PISO DECK 50X50,1
012558,PISO EUCAFLOOR MAX ELEGANCE 357X1357MM-7MM (CLICADO) ACQUA RESIST - CADIZ OAK,1
012557,PISO EUCAFLOOR MAX ELEGANCE 357X1357MM-7MM (CLICADO) ACQUA RESIST - ELMO MACCIATO,1
